VILLE;DEPARTEMENT;CODE INSEE;NOM DU SITE;GROUPE DE DECHETS;SOUS-GROUPE DE DECHETS;DESCRIPTION PHYSIQUE;CATEGORIE;FAMILLE IN;VOLUME EQUIVALENT CONDITIONNE;MAJORATION;ACTIVITE ( Bq);PRINCIPAUX RADIONUCLEIDES
EPOTHEMONT;10;10139;DAHER - MEI;Colis primaire AYC1 (DIB);;Métallique non compactable unite;TFA;TFA;0;<;0;
EPOTHEMONT;10;10139;DAHER - MEI;Colis primaire AYC2 (métallique non compactable);;métallique non compactable(44,32 m3 - 1 t - 16 unite);TFA;TFA;44,32;<;88900000;
EPOTHEMONT;10;10139;DAHER - MEI;Colis primaire AYC3 (DIB);;DIB non compactable(24,3 m3 - 1 t - 18 unite);TFA;TFA;24,3;<;9330000;
EPOTHEMONT;10;10139;DAHER - MEI;Colis primaire AYC4 (métallique non compactable);;métallique non compactable(2,77 m3 - 1 t - 1 unite);TFA;TFA;2,77;<;3840000;
EPOTHEMONT;10;10139;DAHER - MEI;Colis primaire AZI2 (Déchets métalliques contaminés en labile);;métallique non compactable contaminé en labile(191,736 m3 - 1 t - 36 unite);TFA;TFA;191,736;<;21300000;
EPOTHEMONT;10;10139;DAHER - MEI;Colis primaire Fût PEHD 120L;;DIB à reconditionner et à caractériser(20,52 m3 - 1 t - 171 unite);TFA;TFA;20,52;<;6470000000;
EPOTHEMONT;10;10139;DAHER - MEI;Colis primaire TBJ2 (compactable);;Technologique et fermentescible compactable(25,375 m3 - 1 t - 29 unite);TFA;TFA;25,375;<;13100000;
EPOTHEMONT;10;10139;DAHER - MEI;Colis primaire TPR1 (compactable);;Métallique et filtre THE compactable(24 m3 - 0,083333333333333 t - 12 unite);TFA;TFA;2;<;5620000;
EPOTHEMONT;10;10139;DAHER - MEI;Colis primaire TPR2 (compactable);;métallique et filtre THE compactable(156 m3 - 1 t - 16 unite);TFA;TFA;156;<;38200000;
EPOTHEMONT;10;10139;DAHER - MEI;Conteneurs IP2 avec des déchets à traiter;;Déchets en vrac à reconditionner et à caractériser(19,47 m3 - 1 t - 1 unite);TFA;TFA;19,47;<;20800000;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets entreposés en attente de traitement ou stockage;L'activité est calculée au 31.12.2015;Boues cimentées - Fûts métalliques (EDF)(0,82 m3 - 1 t );FMA-VC;F3-2-16;0,82;<;1007000000;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets entreposés en attente de traitement ou stockage;L'activité est calculée au 31.12.2015;Colis de boues et concentrats cimentés - Coques en béton (EDF)(52 m3 - 1 t );FMA-VC;F3-2-02;52;<;5,60E+11;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets entreposés en attente de traitement ou stockage;L'activité est calculée au 31.12.2015;Colis de boues et concentrats cimentés - Fûts métalliques  (CEA/DAM/Valduc)(1,025 m3 - 1 t );FMA-VC;F3-6-02;1,025;<;4766000000;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets entreposés en attente de traitement ou stockage;L'activité est calculée au 31.12.2015;Colis de cendres de minéralisation de solvant cimentées - Fûts métalliques (AREVA/La Hague)(0,225 m3 - 1 t );FMA-VC;F3-3-02;0,225;<;210200000;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets entreposés en attente de traitement ou stockage;L'activité est calculée au 31.12.2015;"Colis de déchets de ""petits producteurs""- Caissons metalliques(12,18 m3 - 1 t )";FMA-VC;F3-9-01;12,18;<;20550000000;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets entreposés en attente de traitement ou stockage;L'activité est calculée au 31.12.2015;Colis de déchets d'exploitation cimentés - Fûts métalliques (AREVA/Pierrelatte)(0,45 m3 - 1 t );FMA-VC;F3-1-03;0,45;<;83530000;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets entreposés en attente de traitement ou stockage;L'activité est calculée au 31.12.2015;Colis de déchets solides - Caissons métalliques (CEA/DAM/Valduc)(20,3 m3 - 1 t );FMA-VC;F3-6-03;20,3;<;1,62E+11;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets entreposés en attente de traitement ou stockage;L'activité est calculée au 31.12.2015;Colis de déchets solides - Caissons métalliques (centres CEA)(119,64 m3 - 1 t );FMA-VC;F3-5-06;119,64;<;8,74E+11;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets entreposés en attente de traitement ou stockage;L'activité est calculée au 31.12.2015;Colis de déchets solides - Caissons métalliques (SOCODEI)(16,24 m3 - 1 t );FMA-VC;F3-7-04;16,24;<;8679000000;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets entreposés en attente de traitement ou stockage;L'activité est calculée au 31.12.2015;Colis de déchets solides - Fûts métalliques (CEA/Saclay et Cadarache)(4,92 m3 - 1 t );FMA-VC;F3-5-05;4,92;<;2,07E+11;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets entreposés en attente de traitement ou stockage;L'activité est calculée au 31.12.2015;Colis de déchets solides- Caissons Métalliques (AREVA/La Hague)(8,12 m3 - 1 t );FMA-VC;F3-3-13;8,12;<;4133000000;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets entreposés en attente de traitement ou stockage;L'activité est calculée au 31.12.2015;Colis de déchets solides d'exploitation - Conteneurs béton-fibres C1 (AREVA/La Hague)(1,32 m3 - 1 t );FMA-VC;F3-3-10;1,32;<;43550000000;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets entreposés en attente de traitement ou stockage;L'activité est calculée au 31.12.2015;Colis de déchets solides d'exploitation - Conteneurs béton-fibres C2 (AREVA/La Hague)(17,7 m3 - 1 t );FMA-VC;F3-3-11;17,7;<;1,00E+12;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets entreposés en attente de traitement ou stockage;L'activité est calculée au 31.12.2015;Colis de déchets solides d'exploitation - Fûts métalliques C0  (AREVA/La Hague)(11,475 m3 - 1 t );FMA-VC;F3-3-04;11,475;<;10650000000;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets entreposés en attente de traitement ou stockage;L'activité est calculée au 31.12.2015;Colis de déchets solides d'exploitation - Fûts métalliques C0 (Marcoule)(1,575 m3 - 1 t );FMA-VC;F3-4-01;1,575;<;8088000000;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets entreposés en attente de traitement ou stockage;L'activité est calculée au 31.12.2015;Colis de déchets solides d'exploitation (avec ou sans fûts de bitume) - Caissons béton-fibres (Marcoule)(9,8 m3 - 1 t );FMA-VC;F3-4-03;9,8;<;8,50E+11;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets entreposés en attente de traitement ou stockage;L'activité est calculée au 31.12.2015;Colis de déchets solides d'exploitation et de démantèlement - Caissons métalliques (EDF)(41,36 m3 - 1 t );FMA-VC;F3-2-15;41,36;<;50850000000;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets entreposés en attente de traitement ou stockage;L'activité est calculée au 31.12.2015;Colis de filtres et déchets irradiants cimentés - Coques en béton (EDF)(37,84 m3 - 1 t );FMA-VC;F3-2-05;37,84;<;1,70E+12;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets entreposés en attente de traitement ou stockage;L'activité est calculée au 31.12.2015;Colis de résidus d'incinération cimentés - Fûts métalliques  (SOCODEI)(1,35 m3 - 1 t );FMA-VC;F3-7-01;1,35;<;885800000;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets entreposés en attente de traitement ou stockage;L'activité est calculée au 31.12.2015;Colis de résines échangeuses d'ions - Conteneurs béton-fibres (AREVA/La Hague)(7,08 m3 - 1 t );FMA-VC;F3-3-01;7,08;<;5,08E+11;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets entreposés en attente de traitement ou stockage;L'activité est calculée au 31.12.2015;Colis de résines échangeuses d'ions enrobées dans un polymère - Coques en béton (EDF)(24 m3 - 1 t );FMA-VC;F3-2-03;24;<;1,14E+12;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets entreposés en attente de traitement ou stockage;L'activité est calculée au 31.12.2015;Colis lingots d'acier (SOCODEI)(1,435 m3 - 1 t );FMA-VC;F3-7-02;1,435;<;305800000;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets entreposés en attente de traitement ou stockage;L'activité est calculée au 31.12.2015;Colis presse du CA (part Armées)(0,615 m3 - 1 t );FMA-VC;F3-01;0,615;<;90700000;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets entreposés en attente de traitement ou stockage;L'activité est calculée au 31.12.2015;Colis presse du CA (part CEA/civil)(32,09 m3 - 1 t );FMA-VC;F3-01;32,09;<;1,80E+11;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets entreposés en attente de traitement ou stockage;L'activité est calculée au 31.12.2015;Colis presse du CA (part CEA/DAM)(16,94 m3 - 1 t );FMA-VC;F3-01;16,94;<;3,77E+11;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets entreposés en attente de traitement ou stockage;L'activité est calculée au 31.12.2015;Colis presse du CA (part CNPE)(113,48 m3 - 1 t );FMA-VC;F3-01;113,48;<;12360000000;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets entreposés en attente de traitement ou stockage;L'activité est calculée au 31.12.2015;Colis presse du CA (part Recherche)(0,41 m3 - 1 t );FMA-VC;F3-01;0,41;<;105800000;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets entreposés en attente de traitement ou stockage;L'activité est calculée au 31.12.2015;Colis presse du CA (part traitement de déchets /maintenance)(2,46 m3 - 1 t );FMA-VC;F3-01;2,46;<;1048000000;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets entreposés en attente de traitement ou stockage;L'activité est calculée au 31.12.2015;Couvercles de cuves de réacteurs (EDF)(127,5 m3 - 1 t );FMA-VC;F3-2-07;127,5;<;4,36E+11;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets entreposés en attente de traitement ou stockage;L'activité est calculée au 31.12.2015;Déchets divers issus de l'industrie non nucléaire(4,06 m3 - 1 t );FMA-VC;DIV3;4,06;<;4,51E+11;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets entreposés en attente de traitement ou stockage;L'activité est calculée au 31.12.2015;Déchets divers issus du CEA/civil(23,776 m3 - 1 t );FMA-VC;DIV3;23,776;<;1,72E+11;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets entreposés en attente de traitement ou stockage;L'activité est calculée au 31.12.2015;Déchets divers issus du traitement de déchets ou de maintenance(0,205 m3 - 1 t );FMA-VC;DIV3;0,205;<;9892000;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets entreposés en attente de traitement ou stockage;L'activité est calculée au 31.12.2015;Fûts métalliques de concentrats cimentés  (CEA/Cadarache)(0,743 m3 - 1 t );FMA-VC;F3-5-02;0,743;<;671300000;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets stockés depuis 1992;L'activité est calculée au 31.12.2015;Boues cimentées - Fûts métalliques (EDF)(132,625 m3 - 1 t );FMA-VC;F3-2-16;132,625;<;90370000000;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets stockés depuis 1992;L'activité est calculée au 31.12.2015;Colis de boues et concentrats cimentés - Coques en béton (EDF)(18890 m3 - 1 t );FMA-VC;F3-2-02;18890;<;1,97E+13;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets stockés depuis 1992;L'activité est calculée au 31.12.2015;Colis de boues et concentrats cimentés - Fûts métalliques  (CEA/DAM/Valduc)(283,31 m3 - 1 t );FMA-VC;F3-6-02;283,31;<;6,08E+11;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets stockés depuis 1992;L'activité est calculée au 31.12.2015;Colis de boues et résidus divers cimentés - Fûts métalliques (amont du cycle)(529,775 m3 - 1 t );FMA-VC;F3-1-01;529,775;<;16810000000;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets stockés depuis 1992;L'activité est calculée au 31.12.2015;Colis de cendres de minéralisation de solvant cimentées - Fûts métalliques (AREVA/La Hague)(184,5 m3 - 1 t );FMA-VC;F3-3-02;184,5;<;2,30E+11;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets stockés depuis 1992;L'activité est calculée au 31.12.2015;Colis de chemises en graphite (EDF)(1958,4 m3 - 1 t );FMA-VC;F3-2-01;1958,4;<;1,84E+13;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets stockés depuis 1992;L'activité est calculée au 31.12.2015;Colis de concrétions - Caissons béton-fibres  (AREVA/La Hague)(83,3 m3 - 1 t );FMA-VC;F3-3-03;83,3;<;1,83E+12;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets stockés depuis 1992;L'activité est calculée au 31.12.2015;"Colis de déchets de ""petits producteurs"" - Caissons métalliques(1462,74 m3 - 1 t )";FMA-VC;F3-9-01;1462,74;<;4,51E+12;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets stockés depuis 1992;L'activité est calculée au 31.12.2015;Colis de déchets d'exploitation cimentés - Fûts métalliques (AREVA/Pierrelatte)(6673,95 m3 - 1 t );FMA-VC;F3-1-03;6673,95;<;3,73E+11;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets stockés depuis 1992;L'activité est calculée au 31.12.2015;Colis de déchets solides - Caissons métalliques (CEA/DAM/Valduc)(2602,46 m3 - 1 t );FMA-VC;F3-6-03;2602,46;<;2,86E+13;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets stockés depuis 1992;L'activité est calculée au 31.12.2015;Colis de déchets solides - Caissons métalliques (centres CEA)(15829,18 m3 - 1 t );FMA-VC;F3-5-06;15829,18;<;1,69E+14;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets stockés depuis 1992;L'activité est calculée au 31.12.2015;Colis de déchets solides - Caissons métalliques (Défense)(802,84 m3 - 1 t );FMA-VC;F3-6-04;802,84;<;3,28E+11;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets stockés depuis 1992;L'activité est calculée au 31.12.2015;Colis de déchets solides - Caissons métalliques (SOCODEI)(7705,88 m3 - 1 t );FMA-VC;F3-7-04;7705,88;<;3,24E+12;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets stockés depuis 1992;L'activité est calculée au 31.12.2015;Colis de déchets solides - Conteneurs béton-fibres (CEA/Grenoble)(116,82 m3 - 1 t );FMA-VC;F3-5-07;116,82;<;6,48E+12;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets stockés depuis 1992;L'activité est calculée au 31.12.2015;Colis de déchets solides - Fûts métalliques (CEA/Saclay et Cadarache)(2947,492 m3 - 1 t );FMA-VC;F3-5-05;2947,492;<;1,94E+13;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets stockés depuis 1992;L'activité est calculée au 31.12.2015;Colis de déchets solides- Caissons Métalliques (AREVA/La Hague)(174,58 m3 - 1 t );FMA-VC;F3-3-13;174,58;<;1,62E+11;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets stockés depuis 1992;L'activité est calculée au 31.12.2015;Colis de déchets solides d'exploitation - Caissons métalliques (FBFC)(2932,5 m3 - 1 t );FMA-VC;F3-1-02;2932,5;<;76910000000;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets stockés depuis 1992;L'activité est calculée au 31.12.2015;Colis de déchets solides d'exploitation - Caissons métalliques (Marcoule)(22951,18 m3 - 1 t );FMA-VC;F3-4-02;22951,18;<;7,97E+12;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets stockés depuis 1992;L'activité est calculée au 31.12.2015;Colis de déchets solides d'exploitation - Conteneurs béton-fibres C1 (AREVA/La Hague)(13615,8 m3 - 1 t );FMA-VC;F3-3-10;13615,8;<;1,38E+14;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets stockés depuis 1992;L'activité est calculée au 31.12.2015;Colis de déchets solides d'exploitation - Conteneurs béton-fibres C2 (AREVA/La Hague)(4072,18 m3 - 1 t );FMA-VC;F3-3-11;4072,18;<;4,78E+14;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets stockés depuis 1992;L'activité est calculée au 31.12.2015;Colis de déchets solides d'exploitation - Conteneurs béton-fibres CBF-K (AREVA/La Hague)(12196,1 m3 - 1 t );FMA-VC;F3-3-12;12196,1;<;1,90E+13;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets stockés depuis 1992;L'activité est calculée au 31.12.2015;Colis de déchets solides d'exploitation - Fûts métalliques C0  (AREVA/La Hague)(6844,275 m3 - 1 t );FMA-VC;F3-3-04;6844,275;<;2,73E+12;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets stockés depuis 1992;L'activité est calculée au 31.12.2015;Colis de déchets solides d'exploitation - Fûts métalliques C0 (Marcoule)(13914,17 m3 - 1 t );FMA-VC;F3-4-01;13914,17;<;1,93E+13;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets stockés depuis 1992;L'activité est calculée au 31.12.2015;Colis de déchets solides d'exploitation (avec ou sans fûts de bitume) - Caissons béton-fibres (Marcoule)(26014,1 m3 - 1 t );FMA-VC;F3-4-03;26014,1;<;9,57E+14;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets stockés depuis 1992;L'activité est calculée au 31.12.2015;Colis de déchets solides d'exploitation du centre de stockage FMA (Andra) - Caissons métalliques(1198,666252 m3 - 1 t );FMA-VC;F3-7-03;1198,666252;<;3,13E+12;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets stockés depuis 1992;L'activité est calculée au 31.12.2015;Colis de déchets solides d'exploitation et de démantèlement - Caissons métalliques (EDF)(6844,42 m3 - 1 t );FMA-VC;F3-2-15;6844,42;<;1,03E+13;
EPOTHEMONT;10;10139;ANDRA CENTRES DE STOCKAGE EN EXPLOITATION - SOULAINES-DHUYS - CSA;Déchets stockés depuis 1992;L'activité est calculée au 31.12.2015;Colis de filtres et déchets irradiants cimentés - Coques en béton (EDF)(37099,67 m3 - 1 t );FMA-VC;F3-2-05;37099,67;<;9,79E+14;
